curve_id,study_id,temp_init,temp_regime,temp_range,mean_temp,min_temp,max_temp,dtr,dtr_cal,fluc_type,ramp_type,mean_time,min_time,max_time,trait,trait_def,units,response,sample_size,variance_type,variance_value,qual_measure,ind_pop,order,family,genus,species,additional_complexity,ls_treat,ls_measure,vert_invert,plant_animal,lab_wild,lat,long,body_size,thermoregulate,notes,x,x_1,dataset
245,dhaliwal2021,25,NA,NA,25,NA,NA,0,0,1,NA,NA,NA,NA,larvae mean development time,NA,days,18.53,80,0,0.23,0,0,NA,NA,Leucinodes,orbonalis,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
245,dhaliwal2021,25,NA,NA,25,NA,NA,20,20,1,NA,NA,NA,NA,larvae mean development time,NA,days,12.35,80,0,0.17,0,0,NA,NA,Leucinodes,orbonalis,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
246,dhaliwal2021,25,NA,NA,20,NA,NA,0,0,1,NA,NA,NA,NA,larval survival,NA,percent,80.94,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
246,dhaliwal2021,25,NA,NA,20,NA,NA,10,10,1,NA,NA,NA,NA,larval survival,NA,percent,71.03,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
246,dhaliwal2021,25,NA,NA,25,NA,NA,0,0,1,NA,NA,NA,NA,larval survival,NA,percent,91.09,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
246,dhaliwal2021,25,NA,NA,25,NA,NA,10,10,1,NA,NA,NA,NA,larval survival,NA,percent,80.17,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
246,dhaliwal2021,25,NA,NA,25,NA,NA,0,0,1,NA,NA,NA,NA,larval survival,NA,percent,91.09,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
246,dhaliwal2021,25,NA,NA,25,NA,NA,20,20,1,NA,NA,NA,NA,larval survival,NA,percent,85.01,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
247,dhaliwal2021,25,NA,NA,20,NA,NA,0,0,1,NA,NA,NA,NA,overall survival,NA,percent,41.59,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
247,dhaliwal2021,25,NA,NA,20,NA,NA,10,10,1,NA,NA,NA,NA,overall survival,NA,percent,48.86,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
247,dhaliwal2021,25,NA,NA,25,NA,NA,0,0,1,NA,NA,NA,NA,overall survival,NA,percent,58.7,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
247,dhaliwal2021,25,NA,NA,25,NA,NA,10,10,1,NA,NA,NA,NA,overall survival,NA,percent,63.41,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
247,dhaliwal2021,25,NA,NA,25,NA,NA,0,0,1,NA,NA,NA,NA,overall survival,NA,percent,58.7,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
247,dhaliwal2021,25,NA,NA,25,NA,NA,20,20,1,NA,NA,NA,NA,overall survival,NA,percent,70.32,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
248,dhaliwal2021,25,NA,NA,20,NA,NA,0,0,1,NA,NA,NA,NA,pupae mean development time,NA,days,16.58,80,0,0.21,0,0,NA,NA,Leucinodes,orbonalis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
248,dhaliwal2021,25,NA,NA,20,NA,NA,10,10,1,NA,NA,NA,NA,pupae mean development time,NA,days,7.09,80,0,0.08,0,0,NA,NA,Leucinodes,orbonalis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
248,dhaliwal2021,25,NA,NA,25,NA,NA,0,0,1,NA,NA,NA,NA,pupae mean development time,NA,days,12.68,80,0,0.18,0,0,NA,NA,Leucinodes,orbonalis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
248,dhaliwal2021,25,NA,NA,25,NA,NA,10,10,1,NA,NA,NA,NA,pupae mean development time,NA,days,5.99,80,0,0.11,0,0,NA,NA,Leucinodes,orbonalis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
248,dhaliwal2021,25,NA,NA,25,NA,NA,0,0,1,NA,NA,NA,NA,pupae mean development time,NA,days,12.68,80,0,0.18,0,0,NA,NA,Leucinodes,orbonalis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
248,dhaliwal2021,25,NA,NA,25,NA,NA,20,20,1,NA,NA,NA,NA,pupae mean development time,NA,days,5.88,80,0,0.08,0,0,NA,NA,Leucinodes,orbonalis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
249,dhaliwal2021,25,NA,NA,20,NA,NA,0,0,1,NA,NA,NA,NA,pupation survival,NA,percent,86,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
249,dhaliwal2021,25,NA,NA,20,NA,NA,10,10,1,NA,NA,NA,NA,pupation survival,NA,percent,86.25,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
249,dhaliwal2021,25,NA,NA,25,NA,NA,0,0,1,NA,NA,NA,NA,pupation survival,NA,percent,90.48,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
249,dhaliwal2021,25,NA,NA,25,NA,NA,10,10,1,NA,NA,NA,NA,pupation survival,NA,percent,92.19,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
249,dhaliwal2021,25,NA,NA,25,NA,NA,0,0,1,NA,NA,NA,NA,pupation survival,NA,percent,90.48,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
249,dhaliwal2021,25,NA,NA,25,NA,NA,20,20,1,NA,NA,NA,NA,pupation survival,NA,percent,94.13,80,0,0,0,1,NA,NA,Leucinodes,orbonalis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
250,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,Catalase,NA,U mg * prot^-1,42.59,5,0,5.09,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
250,dong2008,18,NA,NA,18,NA,NA,4,4,1,NA,NA,NA,NA,Catalase,NA,U mg * prot^-1,52.57,5,0,4.29,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
250,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,Catalase,NA,U mg * prot^-1,42.59,5,0,5.09,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
250,dong2008,18,NA,NA,18,NA,NA,8,8,1,NA,NA,NA,NA,Catalase,NA,U mg * prot^-1,48.74,5,0,8.22,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
250,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,Catalase,NA,U mg * prot^-1,42.59,5,0,5.09,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
250,dong2008,18,NA,NA,18,NA,NA,12,12,1,NA,NA,NA,NA,Catalase,NA,U mg * prot^-1,52.55,5,0,4.92,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
251,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,Hexokinase,NA,U mg * prot^-1,1.78,5,0,0.28,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
251,dong2008,18,NA,NA,18,NA,NA,4,4,1,NA,NA,NA,NA,Hexokinase,NA,U mg * prot^-1,7.14,5,0,1.42,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
251,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,Hexokinase,NA,U mg * prot^-1,1.78,5,0,0.28,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
251,dong2008,18,NA,NA,18,NA,NA,8,8,1,NA,NA,NA,NA,Hexokinase,NA,U mg * prot^-1,4.53,5,0,0.84,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
251,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,Hexokinase,NA,U mg * prot^-1,1.78,5,0,0.28,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
251,dong2008,18,NA,NA,18,NA,NA,12,12,1,NA,NA,NA,NA,Hexokinase,NA,U mg * prot^-1,2.9,5,0,0.29,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
252,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,Hsp70,NA,RU^2,21.11,5,0,10.66,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
252,dong2008,18,NA,NA,18,NA,NA,4,4,1,NA,NA,NA,NA,Hsp70,NA,RU^2,7.69,5,0,5.19,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
252,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,Hsp70,NA,RU^2,21.11,5,0,10.66,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
252,dong2008,18,NA,NA,18,NA,NA,8,8,1,NA,NA,NA,NA,Hsp70,NA,RU^2,35.99,5,0,17.37,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
252,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,Hsp70,NA,RU^2,21.11,5,0,10.66,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
252,dong2008,18,NA,NA,18,NA,NA,12,12,1,NA,NA,NA,NA,Hsp70,NA,RU^2,97.01,5,0,20.72,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
253,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,Pyruvate kinase,NA,U mg * prot^-1,47.93,5,0,4.07,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
253,dong2008,18,NA,NA,18,NA,NA,4,4,1,NA,NA,NA,NA,Pyruvate kinase,NA,U mg * prot^-1,58.54,5,0,6.24,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
253,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,Pyruvate kinase,NA,U mg * prot^-1,47.93,5,0,4.07,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
253,dong2008,18,NA,NA,18,NA,NA,8,8,1,NA,NA,NA,NA,Pyruvate kinase,NA,U mg * prot^-1,43.49,5,0,5.94,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
253,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,Pyruvate kinase,NA,U mg * prot^-1,47.93,5,0,4.07,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
253,dong2008,18,NA,NA,18,NA,NA,12,12,1,NA,NA,NA,NA,Pyruvate kinase,NA,U mg * prot^-1,37.03,5,0,2.26,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
254,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,SOD,NA,U mg * prot^-1,49.71,5,0,5.96,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
254,dong2008,18,NA,NA,18,NA,NA,4,4,1,NA,NA,NA,NA,SOD,NA,U mg * prot^-1,41.27,5,0,8.82,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
254,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,SOD,NA,U mg * prot^-1,49.71,5,0,5.96,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
254,dong2008,18,NA,NA,18,NA,NA,8,8,1,NA,NA,NA,NA,SOD,NA,U mg * prot^-1,62.89,5,0,3.73,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
254,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,SOD,NA,U mg * prot^-1,49.71,5,0,5.96,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
254,dong2008,18,NA,NA,18,NA,NA,12,12,1,NA,NA,NA,NA,SOD,NA,U mg * prot^-1,66.17,5,0,4.57,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
255,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,group mean body weight,NA,g,4.82674772,5,0,0.38753799,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
255,dong2008,18,NA,NA,18,NA,NA,4,4,1,NA,NA,NA,NA,group mean body weight,NA,g,6.19452888,5,0,0.28115502,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
255,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,group mean body weight,NA,g,4.82674772,5,0,0.38753799,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
255,dong2008,18,NA,NA,18,NA,NA,8,8,1,NA,NA,NA,NA,group mean body weight,NA,g,4.55319149,5,0,0.41033435,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
255,dong2008,18,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,group mean body weight,NA,g,4.82674772,5,0,0.38753799,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
255,dong2008,18,NA,NA,18,NA,NA,12,12,1,NA,NA,NA,NA,group mean body weight,NA,g,3.80851064,5,0,0.50911854,0,0,NA,NA,Apostichopus,japonicus,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,body mass,NA,g,5.6285078,24,0,0.12828508,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,6,6,1,NA,NA,NA,NA,body mass,NA,g,5.24899777,25,0,0.16035635,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,body mass,NA,g,5.6285078,24,0,0.12828508,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,12,12,1,NA,NA,NA,NA,body mass,NA,g,5.32383074,25,0,0.277951,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,body mass,NA,g,5.6285078,14,0,0.09888641,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,6,6,1,NA,NA,NA,NA,body mass,NA,g,5.24899777,9,0,0.09888641,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,body mass,NA,g,5.6285078,14,0,0.09888641,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,12,12,1,NA,NA,NA,NA,body mass,NA,g,5.2596882,3,0,0.09621381,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,body mass,NA,g,270.773639,23,0,15.0429799,1,0,NA,NA,Mauremys,reevesii,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,6,6,1,NA,NA,NA,NA,body mass,NA,g,309.885387,24,0,21.0601719,1,0,NA,NA,Mauremys,reevesii,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,body mass,NA,g,270.773639,23,0,15.0429799,1,0,NA,NA,Mauremys,reevesii,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,12,12,1,NA,NA,NA,NA,body mass,NA,g,300.859599,24,0,16.0458453,1,0,NA,NA,Mauremys,reevesii,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,body mass,NA,g,129.369628,14,0,25.0716332,1,0,NA,NA,Mauremys,reevesii,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,6,6,1,NA,NA,NA,NA,body mass,NA,g,108.309456,9,0,23.5673352,1,0,NA,NA,Mauremys,reevesii,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,body mass,NA,g,129.369628,14,0,25.0716332,1,0,NA,NA,Mauremys,reevesii,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
256,du2009,30,NA,NA,28,NA,NA,12,12,1,NA,NA,NA,NA,body mass,NA,g,108.309456,3,0,24.5702006,1,0,NA,NA,Mauremys,reevesii,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
257,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,carapace height,NA,mm,28.1133333,24,0,0.24,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
257,du2009,30,NA,NA,28,NA,NA,6,6,1,NA,NA,NA,NA,carapace height,NA,mm,27.26,25,0,0.30666667,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
257,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,carapace height,NA,mm,28.1133333,24,0,0.24,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
257,du2009,30,NA,NA,28,NA,NA,12,12,1,NA,NA,NA,NA,carapace height,NA,mm,27.3666667,25,0,0.52666667,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
257,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,carapace height,NA,mm,28.1088889,14,0,0.18666667,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
257,du2009,30,NA,NA,28,NA,NA,6,6,1,NA,NA,NA,NA,carapace height,NA,mm,27.7044444,9,0,0.18444444,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
257,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,carapace height,NA,mm,28.1088889,14,0,0.18666667,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
257,du2009,30,NA,NA,28,NA,NA,12,12,1,NA,NA,NA,NA,carapace height,NA,mm,27.8466667,3,0,0.17777778,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
258,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,carapace width,NA,mm,22.7064674,24,0,0.29461957,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
258,du2009,30,NA,NA,28,NA,NA,6,6,1,NA,NA,NA,NA,carapace width,NA,mm,21.534604,25,0,0.37834821,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
258,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,carapace width,NA,mm,22.7064674,24,0,0.29461957,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
258,du2009,30,NA,NA,28,NA,NA,12,12,1,NA,NA,NA,NA,carapace width,NA,mm,21.9832531,25,0,0.64955357,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
258,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,carapace width,NA,mm,22.6395031,14,0,0.22095885,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
258,du2009,30,NA,NA,28,NA,NA,6,6,1,NA,NA,NA,NA,carapace width,NA,mm,21.7890683,9,0,0.23102679,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
258,du2009,30,NA,NA,28,NA,NA,0,0,1,NA,NA,NA,NA,carapace width,NA,mm,22.6395031,14,0,0.22095885,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
258,du2009,30,NA,NA,28,NA,NA,12,12,1,NA,NA,NA,NA,carapace width,NA,mm,22.2109317,3,0,0.234375,1,0,NA,NA,Mauremys,reevesii,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
259,fabricio2019_thermal,25,NA,NA,20,NA,NA,0,0,1,NA,NA,NA,NA,RMR,NA,ml O2 * kg^-1 *h^-1,13.1531532,13,1,8.27494161,1,0,NA,NA,Crotalus,durissus,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
259,fabricio2019_thermal,25,NA,NA,20,NA,NA,10,10,1,NA,NA,NA,NA,RMR,NA,ml O2 * kg^-1 *h^-1,11.8918919,13,1,3.0697364,1,0,NA,NA,Crotalus,durissus,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,slein_data
260,frances2017,27.5,NA,NA,27.5,NA,NA,0,0,1,NA,NA,NA,NA,growth rate,NA,mm/day,0.01745097,38,1,0.00722222,1,0,NA,NA,Leucorrhinia,intacta,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
260,frances2017,27.5,NA,NA,27.5,NA,NA,7,7,1,NA,NA,NA,NA,growth rate,NA,mm/day,0.0213239,36,1,0.0086106,1,0,NA,NA,Leucorrhinia,intacta,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
261,frances2017,27.5,NA,NA,27.5,NA,NA,0,0,1,NA,NA,NA,NA,head width,NA,mm,0.44,38,1,0.02222222,1,0,NA,NA,Leucorrhinia,intacta,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
261,frances2017,27.5,NA,NA,27.5,NA,NA,7,7,1,NA,NA,NA,NA,head width,NA,mm,0.4199,36,1,0.02244444,1,0,NA,NA,Leucorrhinia,intacta,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
262,garcaruiz2011,24,NA,NA,15,NA,NA,0,0,1,NA,NA,NA,NA,developmental time,NA,days,29.48,101,0,0.07,0,0,NA,NA,Xylotrechus,arvicola,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
262,garcaruiz2011,24,NA,NA,15,NA,NA,6.5,6.5,1,NA,NA,NA,NA,developmental time,NA,days,29.6,113,0,0.32,0,0,NA,NA,Xylotrechus,arvicola,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
262,garcaruiz2011,24,NA,NA,18,NA,NA,0,0,1,NA,NA,NA,NA,developmental time,NA,days,17.52,114,0,0.05,0,0,NA,NA,Xylotrechus,arvicola,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
262,garcaruiz2011,24,NA,NA,18,NA,NA,12.5,12.5,1,NA,NA,NA,NA,developmental time,NA,days,16.04,155,0,0.04,0,0,NA,NA,Xylotrechus,arvicola,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,slein_data
