curve_id,study_id,temp_init,temp_regime,temp_range,mean_temp,min_temp,max_temp,dtr,fluc_type,ramp_type,mean_time,min_time,max_time,trait,trait_def,units,response,sample_size,variance_type,variance_value,qual_measure,ind_pop,order,family,genus,species,additional_complexity,ls_treat,ls_measure,vert_invert,plant_animal,lab_wild,lat,long,body_size,thermoregulate,notes,x,x_1,dataset
29,159,21,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,winglength,left wing,mm,1.87,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
29,159,21,1,28,10,5,15,10,1,NA,NA,720,720,winglength,left wing,mm,2.29,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
29,159,21,1,28,12,9,15,6,1,NA,NA,720,720,winglength,left wing,mm,2.36,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
29,159,21,1,28,14,7,21,14,1,NA,NA,720,720,winglength,left wing,mm,2.31,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
29,159,21,1,28,15,9,21,12,1,NA,NA,720,720,winglength,left wing,mm,2.33,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
29,159,21,1,28,16,11,21,10,1,NA,NA,720,720,winglength,left wing,mm,2.27,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
29,159,21,1,28,18,7,29,22,1,NA,NA,720,720,winglength,left wing,mm,1.88,50,2,0.03,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
29,159,21,1,28,21,16,26,10,1,NA,NA,720,720,winglength,left wing,mm,2.12,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
29,159,21,1,28,21,12,30,18,1,NA,NA,720,720,winglength,left wing,mm,1.98,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
29,159,21,1,28,27,21,33,12,1,NA,NA,720,720,winglength,left wing,mm,1.95,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
29,159,21,1,28,26,21,31,10,1,NA,NA,720,720,winglength,left wing,mm,1.95,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
29,159,21,1,28,28,26,30,4,1,NA,NA,720,720,winglength,left wing,mm,1.93,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
30,165,NA,0,18,17,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.018,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-NC,0,0,1,1,0,NA,NA,0,NA,horsenettle,NC,NA,vb_team_data
30,165,NA,0,18,22,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.033,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-NC,0,0,1,1,0,NA,NA,0,NA,horsenettle,NC,NA,vb_team_data
30,165,NA,0,18,27,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.046,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-NC,0,0,1,1,0,NA,NA,0,NA,horsenettle,NC,NA,vb_team_data
30,165,NA,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.05,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-NC,0,0,1,1,0,NA,NA,0,NA,horsenettle,NC,NA,vb_team_data
30,165,NA,1,8,25,22,30,8,1,NA,NA,960,480,development rate,inverse of devel. time,1/days,0.039,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-NC,0,0,1,1,0,NA,NA,0,NA,horsenettle,NC,NA,vb_team_data
31,165,NA,0,18,12,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.012,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-MA,0,0,1,1,0,NA,NA,0,NA,potato,MA,NA,vb_team_data
31,165,NA,0,18,17,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.02,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-MA,0,0,1,1,0,NA,NA,0,NA,potato,MA,NA,vb_team_data
31,165,NA,0,18,22,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.043,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-MA,0,0,1,1,0,NA,NA,0,NA,potato,MA,NA,vb_team_data
31,165,NA,0,18,27,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.053,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-MA,0,0,1,1,0,NA,NA,0,NA,potato,MA,NA,vb_team_data
31,165,NA,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.059,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-MA,0,0,1,1,0,NA,NA,0,NA,potato,MA,NA,vb_team_data
31,165,NA,1,8,25,22,30,8,1,NA,NA,960,480,development rate,inverse of devel. time,1/days,0.043,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-MA,0,0,1,1,0,NA,NA,0,NA,potato,MA,NA,vb_team_data
32,165,NA,0,18,12,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.012,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-NC,0,0,1,1,0,NA,NA,0,NA,potato,NC,NA,vb_team_data
32,165,NA,0,18,17,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.02,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-NC,0,0,1,1,0,NA,NA,0,NA,potato,NC,NA,vb_team_data
32,165,NA,0,18,22,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.04,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-NC,0,0,1,1,0,NA,NA,0,NA,potato,NC,NA,vb_team_data
32,165,NA,0,18,27,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.052,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-NC,0,0,1,1,0,NA,NA,0,NA,potato,NC,NA,vb_team_data
32,165,NA,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,development rate,inverse of devel. time,1/days,0.055,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-NC,0,0,1,1,0,NA,NA,0,NA,potato,NC,NA,vb_team_data
32,165,NA,1,8,25,22,30,8,1,NA,NA,960,480,development rate,inverse of devel. time,1/days,0.042,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-NC,0,0,1,1,0,NA,NA,0,NA,potato,NC,NA,vb_team_data
33,165,NA,0,18,12,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,0,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-MA,0,0,1,1,0,NA,NA,0,NA,horsenettle,MA,NA,vb_team_data
33,165,NA,0,18,17,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,0,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-MA,0,0,1,1,0,NA,NA,0,NA,horsenettle,MA,NA,vb_team_data
33,165,NA,0,18,22,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,0,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-MA,0,0,1,1,0,NA,NA,0,NA,horsenettle,MA,NA,vb_team_data
33,165,NA,0,18,27,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,0,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-MA,0,0,1,1,0,NA,NA,0,NA,horsenettle,MA,NA,vb_team_data
33,165,NA,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,10,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-MA,0,0,1,1,0,NA,NA,0,NA,horsenettle,MA,NA,vb_team_data
33,165,NA,1,8,25,22,30,8,1,NA,NA,960,480,survival,percent survival L1 to adult,percent,15,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-MA,0,0,1,1,0,NA,NA,0,NA,horsenettle,MA,NA,vb_team_data
34,165,NA,0,18,12,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,0,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-NC,0,0,1,1,0,NA,NA,0,NA,horsenettle,NC,NA,vb_team_data
34,165,NA,0,18,17,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,10,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-NC,0,0,1,1,0,NA,NA,0,NA,horsenettle,NC,NA,vb_team_data
34,165,NA,0,18,22,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,5,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-NC,0,0,1,1,0,NA,NA,0,NA,horsenettle,NC,NA,vb_team_data
34,165,NA,0,18,27,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,28,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-NC,0,0,1,1,0,NA,NA,0,NA,horsenettle,NC,NA,vb_team_data
34,165,NA,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,81,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-NC,0,0,1,1,0,NA,NA,0,NA,horsenettle,NC,NA,vb_team_data
34,165,NA,1,8,25,22,30,8,1,NA,NA,960,480,survival,percent survival L1 to adult,percent,78,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,horsenettle-NC,0,0,1,1,0,NA,NA,0,NA,horsenettle,NC,NA,vb_team_data
35,165,NA,0,18,12,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,15,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-MA,0,0,1,1,0,NA,NA,0,NA,potato,MA,NA,vb_team_data
35,165,NA,0,18,17,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,60,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-MA,0,0,1,1,0,NA,NA,0,NA,potato,MA,NA,vb_team_data
35,165,NA,0,18,22,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,97,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-MA,0,0,1,1,0,NA,NA,0,NA,potato,MA,NA,vb_team_data
35,165,NA,0,18,27,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,87,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-MA,0,0,1,1,0,NA,NA,0,NA,potato,MA,NA,vb_team_data
35,165,NA,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,90,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-MA,0,0,1,1,0,NA,NA,0,NA,potato,MA,NA,vb_team_data
35,165,NA,1,8,25,22,30,8,1,NA,NA,960,480,survival,percent survival L1 to adult,percent,78,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-MA,0,0,1,1,0,NA,NA,0,NA,potato,MA,NA,vb_team_data
36,165,NA,0,18,12,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,13,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-NC,0,0,1,1,0,NA,NA,0,NA,potato,NC,NA,vb_team_data
36,165,NA,0,18,17,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,68,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-NC,0,0,1,1,0,NA,NA,0,NA,potato,NC,NA,vb_team_data
36,165,NA,0,18,22,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,85,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-NC,0,0,1,1,0,NA,NA,0,NA,potato,NC,NA,vb_team_data
36,165,NA,0,18,27,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,68,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-NC,0,0,1,1,0,NA,NA,0,NA,potato,NC,NA,vb_team_data
36,165,NA,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,survival,percent survival L1 to adult,percent,85,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-NC,0,0,1,1,0,NA,NA,0,NA,potato,NC,NA,vb_team_data
36,165,NA,1,8,25,22,30,8,1,NA,NA,960,480,survival,percent survival L1 to adult,percent,88,40,NA,NA,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,potato-NC,0,0,1,1,0,NA,NA,0,NA,potato,NC,NA,vb_team_data
37,168,28,0,18,18,NA,NA,0,NA,NA,NA,NA,NA,egg hatch,percentage eggs hatched,percent,0,7,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,0,18,20,NA,NA,0,NA,NA,NA,NA,NA,egg hatch,percentage eggs hatched,percent,0,14,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,0,18,22,NA,NA,0,NA,NA,NA,NA,NA,egg hatch,percentage eggs hatched,percent,2.6,7,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,0,18,24,NA,NA,0,NA,NA,NA,NA,NA,egg hatch,percentage eggs hatched,percent,51.8,10,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,0,18,26,NA,NA,0,NA,NA,NA,NA,NA,egg hatch,percentage eggs hatched,percent,83.7,10,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,0,18,28,NA,NA,0,NA,NA,NA,NA,NA,egg hatch,percentage eggs hatched,percent,68.9,12,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,egg hatch,percentage eggs hatched,percent,77.6,10,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,0,18,32,NA,NA,0,NA,NA,NA,NA,NA,egg hatch,percentage eggs hatched,percent,12.3,10,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,0,18,34,NA,NA,0,NA,NA,NA,NA,NA,egg hatch,percentage eggs hatched,percent,6.5,9,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,0,18,36,NA,NA,0,NA,NA,NA,NA,NA,egg hatch,percentage eggs hatched,percent,0,10,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,1,21,20,16,24,8,2,2,NA,NA,NA,egg hatch,percentage eggs hatched,percent,0,10,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,1,21,30,28,32,4,2,2,NA,NA,NA,egg hatch,percentage eggs hatched,percent,61.2,11,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,1,21,32,28,36,8,2,2,NA,NA,NA,egg hatch,percentage eggs hatched,percent,49,11,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,1,21,33,28,38,10,2,2,NA,NA,NA,egg hatch,percentage eggs hatched,percent,0,8,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
37,168,28,1,21,34.5,30,39,9,2,2,NA,NA,NA,egg hatch,percentage eggs hatched,percent,0,10,NA,NA,1,1,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,0,18,18,NA,NA,0,NA,NA,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),1.07,7,2,1.1449,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,0,18,20,NA,NA,0,NA,NA,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),1.08,14,2,1.1664,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,0,18,22,NA,NA,0,NA,NA,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),1.07,7,2,1.1449,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,0,18,24,NA,NA,0,NA,NA,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),1.06,10,2,1.1236,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,0,18,26,NA,NA,0,NA,NA,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),1.02,10,2,1.0404,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,0,18,28,NA,NA,0,NA,NA,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),1.01,12,2,1.0201,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),1,10,2,1,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,0,18,32,NA,NA,0,NA,NA,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),1.02,10,2,1.0404,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,0,18,34,NA,NA,0,NA,NA,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),1.04,9,2,1.0816,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,1,21,30,28,32,4,2,2,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),1.01,11,2,1.0201,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,1,21,32,28,36,8,2,2,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),1,11,2,1,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,1,21,33,28,38,10,2,2,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),0.98,8,2,0.9604,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
38,168,28,1,21,34.5,30,39,9,2,2,NA,NA,NA,egg yolk size,yolk diameter,mm (assumed),0.93,10,2,0.8649,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,0,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,0,18,18,NA,NA,0,NA,NA,NA,NA,NA,fecundity,eggs per spawning,number of eggs,2.1,7,2,3.705,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,0,18,20,NA,NA,0,NA,NA,NA,NA,NA,fecundity,eggs per spawning,number of eggs,2.9,14,2,1.865,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,0,18,22,NA,NA,0,NA,NA,NA,NA,NA,fecundity,eggs per spawning,number of eggs,1.4,7,2,1.505,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,0,18,24,NA,NA,0,NA,NA,NA,NA,NA,fecundity,eggs per spawning,number of eggs,5.7,10,2,2.68,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,0,18,26,NA,NA,0,NA,NA,NA,NA,NA,fecundity,eggs per spawning,number of eggs,4.3,10,2,1.96,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,0,18,28,NA,NA,0,NA,NA,NA,NA,NA,fecundity,eggs per spawning,number of eggs,7.1,12,2,3.71,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,fecundity,eggs per spawning,number of eggs,10,10,2,6.41,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,0,18,32,NA,NA,0,NA,NA,NA,NA,NA,fecundity,eggs per spawning,number of eggs,6.4,10,2,3.085,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,0,18,34,NA,NA,0,NA,NA,NA,NA,NA,fecundity,eggs per spawning,number of eggs,3.2,9,2,1.46,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,0,18,36,NA,NA,0,NA,NA,NA,NA,NA,fecundity,eggs per spawning,number of eggs,0.4,10,2,0.84,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,1,21,20,16,24,8,2,2,NA,NA,NA,fecundity,eggs per spawning,number of eggs,1.1,10,2,0.935,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,1,21,30,28,32,4,2,2,NA,NA,NA,fecundity,eggs per spawning,number of eggs,6.4,11,2,2.94,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,1,21,32,28,36,8,2,2,NA,NA,NA,fecundity,eggs per spawning,number of eggs,5.6,11,2,3.23,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
39,168,28,1,21,33,28,38,10,2,2,NA,NA,NA,fecundity,eggs per spawning,number of eggs,2.6,8,2,1.745,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,NA,NA,NA,vb_team_data
