curve_id,study_id,temp_init,mean_temp,dtr,fluc_type,period_flux,trait,units,response,sample_size,variance_type,variance_value,qual_measure,ind_pop,genus,species,ls_treat,body_size
19,bayu2017,25,32,10,1,24,egg to adult duration,days,6.3,56,0,0.06,0,0,Tetranychus,urticae,1,1
19,bayu2017,25,32,0,1,24,egg to adult duration,days,5.9,45,0,0.03,0,0,Tetranychus,urticae,1,1
19,bayu2017,25,32,10,1,24,egg to adult duration,days,6.1,53,0,0.05,0,0,Tetranychus,urticae,1,1
19,bayu2017,25,35,0,1,24,egg to adult duration,days,5.5,80,0,0.04,0,0,Tetranychus,urticae,1,1
19,bayu2017,25,35,10,1,24,egg to adult duration,days,6,71,0,0.01,0,0,Tetranychus,urticae,1,1
19,bayu2017,25,35,0,1,24,egg to adult duration,days,5.4,30,0,0.06,0,0,Tetranychus,urticae,1,1
19,bayu2017,25,35,10,1,24,egg to adult duration,days,5.5,34,0,0.03,0,0,Tetranychus,urticae,1,1
16,bayu2017,25,15,0,1,24,adult preoviposition period,days,5.5,61,0,0.15,0,0,Tetranychus,urticae,2,1
16,bayu2017,25,15,10,1,24,adult preoviposition period,days,3.3,80,0,0.07,0,0,Tetranychus,urticae,2,1
16,bayu2017,25,20,0,1,24,adult preoviposition period,days,1.9,79,0,0.07,0,0,Tetranychus,urticae,2,1
16,bayu2017,25,20,10,1,24,adult preoviposition period,days,1.7,86,0,0.06,0,0,Tetranychus,urticae,2,1
16,bayu2017,25,25,0,1,24,adult preoviposition period,days,0.7,72,0,0.03,0,0,Tetranychus,urticae,2,1
16,bayu2017,25,25,10,1,24,adult preoviposition period,days,0.7,70,0,0.05,0,0,Tetranychus,urticae,2,1
16,bayu2017,25,30,0,1,24,adult preoviposition period,days,0.4,70,0,0.03,0,0,Tetranychus,urticae,2,1
16,bayu2017,25,30,10,1,24,adult preoviposition period,days,0.2,82,0,0.03,0,0,Tetranychus,urticae,2,1
16,bayu2017,25,35,0,1,24,adult preoviposition period,days,0.2,80,0,0.03,0,0,Tetranychus,urticae,2,1
16,bayu2017,25,35,10,1,24,adult preoviposition period,days,0.2,71,0,0.03,0,0,Tetranychus,urticae,2,1
29,bayu2017,25,15,0,1,24,total preoviposition period,days,41.4,61,0,0.22,0,0,Tetranychus,urticae,2,1
29,bayu2017,25,15,10,1,24,total preoviposition period,days,30.5,80,0,0.09,0,0,Tetranychus,urticae,2,1
29,bayu2017,25,20,0,1,24,total preoviposition period,days,18,79,0,0.07,0,0,Tetranychus,urticae,2,1
29,bayu2017,25,20,10,1,24,total preoviposition period,days,17,86,0,0.08,0,0,Tetranychus,urticae,2,1
29,bayu2017,25,25,0,1,24,total preoviposition period,days,11,72,0,0.06,0,0,Tetranychus,urticae,2,1
29,bayu2017,25,25,10,1,24,total preoviposition period,days,9.6,70,0,0.05,0,0,Tetranychus,urticae,2,1
29,bayu2017,25,30,0,1,24,total preoviposition period,days,6.7,70,0,0.05,0,0,Tetranychus,urticae,2,1
29,bayu2017,25,30,10,1,24,total preoviposition period,days,6.7,82,0,0.05,0,0,Tetranychus,urticae,2,1
29,bayu2017,25,35,0,1,24,total preoviposition period,days,5.6,80,0,0.04,0,0,Tetranychus,urticae,2,1
29,bayu2017,25,35,10,1,24,total preoviposition period,days,6.2,71,0,0.03,0,0,Tetranychus,urticae,2,1
20,bayu2017,25,15,0,1,24,fecundity,total number of egg laid,65.6,61,0,5.42,0,0,Tetranychus,urticae,2,1
20,bayu2017,25,15,10,1,24,fecundity,total number of egg laid,162.2,80,0,6.42,0,0,Tetranychus,urticae,2,1
20,bayu2017,25,20,0,1,24,fecundity,total number of egg laid,139.68,79,0,8.62,0,0,Tetranychus,urticae,2,1
20,bayu2017,25,20,10,1,24,fecundity,total number of egg laid,85.9,86,0,6.48,0,0,Tetranychus,urticae,2,1
20,bayu2017,25,25,0,1,24,fecundity,total number of egg laid,167.99,72,0,7.41,0,0,Tetranychus,urticae,2,1
20,bayu2017,25,25,10,1,24,fecundity,total number of egg laid,77.4,70,0,5.11,0,0,Tetranychus,urticae,2,1
20,bayu2017,25,30,0,1,24,fecundity,total number of egg laid,68.9,70,0,3.98,0,0,Tetranychus,urticae,2,1
20,bayu2017,25,30,10,1,24,fecundity,total number of egg laid,64.4,82,0,2.93,0,0,Tetranychus,urticae,2,1
20,bayu2017,25,35,0,1,24,fecundity,total number of egg laid,26.4,80,0,1.96,0,0,Tetranychus,urticae,2,1
20,bayu2017,25,35,10,1,24,fecundity,total number of egg laid,42.4,71,0,3.34,0,0,Tetranychus,urticae,2,1
27,bayu2017,25,15,0,1,24,oviposition days,days,22.6,61,0,1.39,0,0,Tetranychus,urticae,2,1
27,bayu2017,25,15,10,1,24,oviposition days,days,29.3,80,0,1,0,0,Tetranychus,urticae,2,1
27,bayu2017,25,20,0,1,24,oviposition days,days,17.6,79,0,0.84,0,0,Tetranychus,urticae,2,1
27,bayu2017,25,20,10,1,24,oviposition days,days,12.4,86,0,0.63,0,0,Tetranychus,urticae,2,1
27,bayu2017,25,25,0,1,24,oviposition days,days,7.3,72,0,0.24,0,0,Tetranychus,urticae,2,1
27,bayu2017,25,25,10,1,24,oviposition days,days,4.7,70,0,0.23,0,0,Tetranychus,urticae,2,1
27,bayu2017,25,30,0,1,24,oviposition days,days,3.4,70,0,0.13,0,0,Tetranychus,urticae,2,1
27,bayu2017,25,30,10,1,24,oviposition days,days,3.2,82,0,0.09,0,0,Tetranychus,urticae,2,1
27,bayu2017,25,35,0,1,24,oviposition days,days,2.2,80,0,0.08,0,0,Tetranychus,urticae,2,1
27,bayu2017,25,35,10,1,24,oviposition days,days,2.5,71,0,0.09,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,15,0,1,24,longevity,days,67.6,61,0,1.55,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,15,10,1,24,longevity,days,67.2,80,0,1.29,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,20,0,1,24,longevity,days,38.1,79,0,1.09,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,20,10,1,24,longevity,days,31.3,86,0,0.7,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,25,0,1,24,longevity,days,28.3,72,0,0.61,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,25,10,1,24,longevity,days,19.3,70,0,0.5,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,30,0,1,24,longevity,days,13.8,70,0,0.28,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,30,10,1,24,longevity,days,12.9,82,0,0.2,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,35,0,1,24,longevity,days,9.9,80,0,0.21,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,35,10,1,24,longevity,days,11.2,71,0,0.2,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,15,0,1,24,longevity,days,74.6,29,0,2.34,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,15,10,1,24,longevity,days,64.8,35,0,1.25,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,20,0,1,24,longevity,days,41.2,32,0,0.56,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,20,10,1,24,longevity,days,39.4,31,0,0.98,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,25,0,1,24,longevity,days,23,44,0,0.43,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,25,10,1,24,longevity,days,17.3,46,0,0.51,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,30,0,1,24,longevity,days,13,35,0,0.33,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,30,10,1,24,longevity,days,12.5,37,0,0.24,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,35,0,1,24,longevity,days,5.3,30,0,0.14,0,0,Tetranychus,urticae,2,1
24,bayu2017,25,35,10,1,24,longevity,days,16.9,34,0,0.37,0,0,Tetranychus,urticae,2,1
26,bayu2017,25,15,0,1,24,net reproductive rate,unitless?,30.78,115,0,3.82,0,1,Tetranychus,urticae,2,1
26,bayu2017,25,15,10,1,24,net reproductive rate,unitless?,99.79,115,0,7.96,0,1,Tetranychus,urticae,2,1
26,bayu2017,25,20,0,1,24,net reproductive rate,unitless?,88.28,110,0,8.11,0,1,Tetranychus,urticae,2,1
26,bayu2017,25,20,10,1,24,net reproductive rate,unitless?,59.08,117,0,5.7,0,1,Tetranychus,urticae,2,1
26,bayu2017,25,25,0,1,24,net reproductive rate,unitless?,93.04,116,0,8.37,0,1,Tetranychus,urticae,2,1
26,bayu2017,25,25,10,1,24,net reproductive rate,unitless?,43.34,116,0,4.47,0,1,Tetranychus,urticae,2,1
26,bayu2017,25,30,0,1,24,net reproductive rate,unitless?,38.58,105,0,3.76,0,1,Tetranychus,urticae,2,1
26,bayu2017,25,30,10,1,24,net reproductive rate,unitless?,40.62,119,0,3.28,0,1,Tetranychus,urticae,2,1
26,bayu2017,25,35,0,1,24,net reproductive rate,unitless?,16.87,110,0,1.69,0,1,Tetranychus,urticae,2,1
26,bayu2017,25,35,10,1,24,net reproductive rate,unitless?,23.02,105,0,2.58,0,1,Tetranychus,urticae,2,1
22,bayu2017,25,15,0,1,24,intrinsic rate of natural increase,unitless?,0.063,115,0,0.002,0,1,Tetranychus,urticae,2,1
22,bayu2017,25,15,10,1,24,intrinsic rate of natural increase,unitless?,0.104,115,0,0.002,0,1,Tetranychus,urticae,2,1
22,bayu2017,25,20,0,1,24,intrinsic rate of natural increase,unitless?,0.17,11,0,0.003,0,1,Tetranychus,urticae,2,1
22,bayu2017,25,20,10,1,24,intrinsic rate of natural increase,unitless?,0.17,117,0,0.004,0,1,Tetranychus,urticae,2,1
22,bayu2017,25,25,0,1,24,intrinsic rate of natural increase,unitless?,0.314,116,0,0.006,0,1,Tetranychus,urticae,2,1
22,bayu2017,25,25,10,1,24,intrinsic rate of natural increase,unitless?,0.303,116,0,0.008,0,1,Tetranychus,urticae,2,1
22,bayu2017,25,30,0,1,24,intrinsic rate of natural increase,unitless?,0.423,105,0,0.011,0,1,Tetranychus,urticae,2,1
22,bayu2017,25,30,10,1,24,intrinsic rate of natural increase,unitless?,0.438,119,0,0.009,0,1,Tetranychus,urticae,2,1
22,bayu2017,25,35,0,1,24,intrinsic rate of natural increase,unitless?,0.4,110,0,0.013,0,1,Tetranychus,urticae,2,1
22,bayu2017,25,35,10,1,24,intrinsic rate of natural increase,unitless?,0.392,105,0,0.013,0,1,Tetranychus,urticae,2,1
21,bayu2017,25,15,0,1,24,finite rate of increase,unitless?,1.065,115,0,0.0022,0,1,Tetranychus,urticae,2,1
21,bayu2017,25,15,10,1,24,finite rate of increase,unitless?,1.109,115,0,0.002,0,1,Tetranychus,urticae,2,1
21,bayu2017,25,20,0,1,24,finite rate of increase,unitless?,1.185,11,0,0.0039,0,1,Tetranychus,urticae,2,1
21,bayu2017,25,20,10,1,24,finite rate of increase,unitless?,1.185,117,0,0.0044,0,1,Tetranychus,urticae,2,1
21,bayu2017,25,25,0,1,24,finite rate of increase,unitless?,1.369,116,0,0.0088,0,1,Tetranychus,urticae,2,1
21,bayu2017,25,25,10,1,24,finite rate of increase,unitless?,1.355,116,0,0.0101,0,1,Tetranychus,urticae,2,1
21,bayu2017,25,30,0,1,24,finite rate of increase,unitless?,1.526,105,0,0.0171,0,1,Tetranychus,urticae,2,1
21,bayu2017,25,30,10,1,24,finite rate of increase,unitless?,1.55,119,0,0.0145,0,1,Tetranychus,urticae,2,1
21,bayu2017,25,35,0,1,24,finite rate of increase,unitless?,1.491,110,0,0.0198,0,1,Tetranychus,urticae,2,1
21,bayu2017,25,35,10,1,24,finite rate of increase,unitless?,1.48,105,0,0.0195,0,1,Tetranychus,urticae,2,1
25,bayu2017,25,15,0,1,24,mean generation time,unitless?,54.12,115,0,0.61,0,1,Tetranychus,urticae,2,1
25,bayu2017,25,15,10,1,24,mean generation time,unitless?,44.32,115,0,0.3,0,1,Tetranychus,urticae,2,1
25,bayu2017,25,20,0,1,24,mean generation time,unitless?,26.42,11,0,0.21,0,1,Tetranychus,urticae,2,1
25,bayu2017,25,20,10,1,24,mean generation time,unitless?,24.04,117,0,0.19,0,1,Tetranychus,urticae,2,1
25,bayu2017,25,25,0,1,24,mean generation time,unitless?,14.42,116,0,0.09,0,1,Tetranychus,urticae,2,1
25,bayu2017,25,25,10,1,24,mean generation time,unitless?,12.42,116,0,0.11,0,1,Tetranychus,urticae,2,1
25,bayu2017,25,30,0,1,24,mean generation time,unitless?,8.64,105,0,0.06,0,1,Tetranychus,urticae,2,1
25,bayu2017,25,30,10,1,24,mean generation time,unitless?,8.45,119,0,0.06,0,1,Tetranychus,urticae,2,1
25,bayu2017,25,35,0,1,24,mean generation time,unitless?,7.07,110,0,0.06,0,1,Tetranychus,urticae,2,1
25,bayu2017,25,35,10,1,24,mean generation time,unitless?,8,105,0,0.05,0,1,Tetranychus,urticae,2,1
137,rismayani2021,25,12.5,0,1,24,egg developmental duration,days,28.8,54,0,0.71,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,12.5,10,1,24,egg developmental duration,days,23.4,51,0,0.2,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,12.5,0,1,24,egg developmental duration,days,26.8,37,0,0.6,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,12.5,10,1,24,egg developmental duration,days,24.1,40,0,0.24,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,15,0,1,24,egg developmental duration,days,18.3,81,0,0.18,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,15,10,1,24,egg developmental duration,days,14.1,70,0,0.12,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,15,0,1,24,egg developmental duration,days,15.6,76,0,0.15,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,15,10,1,24,egg developmental duration,days,13.9,65,0,0.14,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,17.5,0,1,24,egg developmental duration,days,10.4,90,0,0.11,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,17.5,10,1,24,egg developmental duration,days,8.9,92,0,0.06,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,17.5,0,1,24,egg developmental duration,days,11.4,78,0,0.08,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,17.5,10,1,24,egg developmental duration,days,8.8,68,0,0.16,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,20,0,1,24,egg developmental duration,days,8.3,77,0,0.08,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,20,10,1,24,egg developmental duration,days,6.2,66,0,0.05,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,20,0,1,24,egg developmental duration,days,7.8,49,0,0.11,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,20,10,1,24,egg developmental duration,days,5.9,40,0,0.15,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,22.5,0,1,24,egg developmental duration,days,5.4,67,0,0.08,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,22.5,10,1,24,egg developmental duration,days,5.4,68,0,0.06,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,22.5,0,1,24,egg developmental duration,days,4.9,69,0,0.18,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,22.5,10,1,24,egg developmental duration,days,5.1,46,0,0.04,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,25,0,1,24,egg developmental duration,days,4.9,53,0,0.06,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,25,10,1,24,egg developmental duration,days,5,62,0,0.21,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,25,0,1,24,egg developmental duration,days,4.9,41,0,0.05,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,25,10,1,24,egg developmental duration,days,5.1,42,0,0.22,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,27.5,0,1,24,egg developmental duration,days,4.8,71,0,0.15,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,27.5,10,1,24,egg developmental duration,days,4,91,0,0,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,27.5,0,1,24,egg developmental duration,days,4.7,36,0,0.16,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,27.5,10,1,24,egg developmental duration,days,4,50,0,0,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,30,0,1,24,egg developmental duration,days,4,46,0,0,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,30,10,1,24,egg developmental duration,days,4,42,0,0.07,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,30,0,1,24,egg developmental duration,days,4,32,0,0.13,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,30,10,1,24,egg developmental duration,days,3.8,34,0,0.09,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,32.5,0,1,24,egg developmental duration,days,3.8,97,0,0.07,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,32.5,10,1,24,egg developmental duration,days,3.2,68,0,0.09,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,32.5,0,1,24,egg developmental duration,days,3.5,37,0,0.14,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,32.5,10,1,24,egg developmental duration,days,3,36,0,0,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,35,0,1,24,egg developmental duration,days,3.4,56,0,0.12,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,35,10,1,24,egg developmental duration,days,2.9,64,0,0.03,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,35,0,1,24,egg developmental duration,days,2,36,0,0,0,0,Tetranychus,pacificus,0,1
137,rismayani2021,25,35,10,1,24,egg developmental duration,days,2.4,56,0,0.11,0,0,Tetranychus,pacificus,0,1
140,rismayani2021,25,12.5,0,1,24,larva developmental duration,days,24.1,54,0,1.24,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,12.5,10,1,24,larva developmental duration,days,10.3,51,0,0.23,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,12.5,0,1,24,larva developmental duration,days,19.3,37,0,0.99,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,12.5,10,1,24,larva developmental duration,days,10,40,0,0.2,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,15,0,1,24,larva developmental duration,days,13.2,81,0,0.19,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,15,10,1,24,larva developmental duration,days,6.1,70,0,0.09,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,15,0,1,24,larva developmental duration,days,8,76,0,0.16,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,15,10,1,24,larva developmental duration,days,5.8,65,0,0.11,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,17.5,0,1,24,larva developmental duration,days,7.3,90,0,0.08,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,17.5,10,1,24,larva developmental duration,days,4.7,92,0,0.08,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,17.5,0,1,24,larva developmental duration,days,6.8,78,0,0.12,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,17.5,10,1,24,larva developmental duration,days,4,68,0,0.11,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,20,0,1,24,larva developmental duration,days,6.8,77,0,0.23,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,20,10,1,24,larva developmental duration,days,3.2,66,0,0.07,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,20,0,1,24,larva developmental duration,days,5.9,49,0,0.24,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,20,10,1,24,larva developmental duration,days,3.2,40,0,0.11,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,22.5,0,1,24,larva developmental duration,days,4.2,67,0,0.12,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,22.5,10,1,24,larva developmental duration,days,3,68,0,0.07,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,22.5,0,1,24,larva developmental duration,days,3.6,69,0,0.12,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,22.5,10,1,24,larva developmental duration,days,2.8,46,0,0.07,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,25,0,1,24,larva developmental duration,days,2.5,53,0,0.08,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,25,10,1,24,larva developmental duration,days,3,62,0,0.09,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,25,0,1,24,larva developmental duration,days,2.4,41,0,0.09,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,25,10,1,24,larva developmental duration,days,2.7,42,0,0.17,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,27.5,0,1,24,larva developmental duration,days,2.4,71,0,0.06,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,27.5,10,1,24,larva developmental duration,days,2.7,91,0,0.12,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,27.5,0,1,24,larva developmental duration,days,2,36,0,0.03,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,27.5,10,1,24,larva developmental duration,days,2.6,50,0,0.1,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,30,0,1,24,larva developmental duration,days,2.3,46,0,0.08,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,30,10,1,24,larva developmental duration,days,2.6,42,0,0.11,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,30,0,1,24,larva developmental duration,days,2.2,32,0,0.07,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,30,10,1,24,larva developmental duration,days,2.5,34,0,0.09,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,32.5,0,1,24,larva developmental duration,days,2.2,97,0,0.05,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,32.5,10,1,24,larva developmental duration,days,2.2,68,0,0.07,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,32.5,0,1,24,larva developmental duration,days,2.1,37,0,0.05,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,32.5,10,1,24,larva developmental duration,days,2,36,0,0,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,35,0,1,24,larva developmental duration,days,2.1,56,0,0,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,35,10,1,24,larva developmental duration,days,2,64,0,0,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,35,0,1,24,larva developmental duration,days,2,36,0,0,0,0,Tetranychus,pacificus,1,1
140,rismayani2021,25,35,10,1,24,larva developmental duration,days,2,56,0,0,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,12.5,0,1,24,protonymph developmental duration,days,14.9,54,0,0.57,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,12.5,10,1,24,protonymph developmental duration,days,8.1,51,0,0.16,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,12.5,0,1,24,protonymph developmental duration,days,11,37,0,0,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,12.5,10,1,24,protonymph developmental duration,days,7.9,40,0,0.17,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,15,0,1,24,protonymph developmental duration,days,10,81,0,0.15,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,15,10,1,24,protonymph developmental duration,days,5.1,70,0,0.1,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,15,0,1,24,protonymph developmental duration,days,7,76,0,0.14,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,15,10,1,24,protonymph developmental duration,days,5,65,0,0.09,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,17.5,0,1,24,protonymph developmental duration,days,6.3,90,0,0.14,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,17.5,10,1,24,protonymph developmental duration,days,3.9,92,0,0.07,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,17.5,0,1,24,protonymph developmental duration,days,6,78,0,0.16,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,17.5,10,1,24,protonymph developmental duration,days,3.7,68,0,0.1,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,20,0,1,24,protonymph developmental duration,days,6,77,0,0.15,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,20,10,1,24,protonymph developmental duration,days,3.3,66,0,0.07,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,20,0,1,24,protonymph developmental duration,days,5.1,49,0,0.22,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,20,10,1,24,protonymph developmental duration,days,2.8,40,0,0.1,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,22.5,0,1,24,protonymph developmental duration,days,3.4,67,0,0.08,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,22.5,10,1,24,protonymph developmental duration,days,2.6,68,0,0.07,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,22.5,0,1,24,protonymph developmental duration,days,2.9,69,0,0.11,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,22.5,10,1,24,protonymph developmental duration,days,2.5,46,0,0.08,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,25,0,1,24,protonymph developmental duration,days,2.2,53,0,0.06,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,25,10,1,24,protonymph developmental duration,days,2.5,62,0,0.09,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,25,0,1,24,protonymph developmental duration,days,2.1,41,0,0.04,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,25,10,1,24,protonymph developmental duration,days,2.4,42,0,0.1,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,27.5,0,1,24,protonymph developmental duration,days,2.1,71,0,0.05,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,27.5,10,1,24,protonymph developmental duration,days,2.4,91,0,0.08,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,27.5,0,1,24,protonymph developmental duration,days,2,36,0,0.03,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,27.5,10,1,24,protonymph developmental duration,days,2.5,50,0,0.11,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,30,0,1,24,protonymph developmental duration,days,2.3,46,0,0.08,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,30,10,1,24,protonymph developmental duration,days,2.1,42,0,0.05,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,30,0,1,24,protonymph developmental duration,days,2,32,0,0.03,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,30,10,1,24,protonymph developmental duration,days,2.2,34,0,0.07,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,32.5,0,1,24,protonymph developmental duration,days,2.1,97,0,0.03,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,32.5,10,1,24,protonymph developmental duration,days,2.2,68,0,0.06,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,32.5,0,1,24,protonymph developmental duration,days,2,37,0,0.03,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,32.5,10,1,24,protonymph developmental duration,days,2,36,0,0,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,35,0,1,24,protonymph developmental duration,days,2,56,0,0.04,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,35,10,1,24,protonymph developmental duration,days,2,64,0,0.02,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,35,0,1,24,protonymph developmental duration,days,2,36,0,0,0,0,Tetranychus,pacificus,1,1
142,rismayani2021,25,35,10,1,24,protonymph developmental duration,days,2,56,0,0,0,0,Tetranychus,pacificus,1,1
136,rismayani2021,25,12.5,0,1,24,deutonymph developmental duration,days,18.1,54,0,0.63,0,0,Tetranychus,pacificus,1,1
